발표시간,지역,시군구,재난종류,특보등급,해당지역,연결대피유형,기준위도,기준경도,1순위_대피소명,1순위_주소,1순위_대피소유형,1순위_거리_km,2순위_대피소명,2순위_주소,2순위_대피소유형,2순위_거리_km,3순위_대피소명,3순위_주소,3순위_대피소유형,3순위_거리_km,평균거리_km
2024-08-28 22:00,부산,부산,강풍,주의보,(1) 강풍주의보 발표 : 경상남도(통영. 남해) / (2) 강풍주의보 발표 : 경상남도(거제). 부산. 울산 / (3) 풍랑주의보 발표 : 남해동부앞바다(경남서부남해앞바다) /  o 경남서부남해앞바다(동부평수구역. 서부평수구역. 남부평수구역. 남해군연안바다 제외) / (4) 풍랑주의보 발표 : 남해동부앞바다(부산앞바다. 거제시동부앞바다) / (5) 풍랑주의보 발표 : 동해남부앞바다(울산앞바다),쉼터,35.17834760316723,129.06805417690035,거제3동경로회관,부산광역시 연제구 거제대로74번길 71,"한파쉼터,무더위쉼터",0.163,해맞이경로당,"부산광역시 연제구 해맞이로43번길 36 , 해맞이경로당 (거제동)","한파쉼터,무더위쉼터",0.174,해맞이작은도서관,부산광역시 연제구 해맞이로43번길 36 (해맞이경로당),"한파쉼터,무더위쉼터",0.177,0.172
2024-08-28 22:00,울산,울산,강풍,주의보,(1) 강풍주의보 발표 : 경상남도(통영. 남해) / (2) 강풍주의보 발표 : 경상남도(거제). 부산. 울산 / (3) 풍랑주의보 발표 : 남해동부앞바다(경남서부남해앞바다) /  o 경남서부남해앞바다(동부평수구역. 서부평수구역. 남부평수구역. 남해군연안바다 제외) / (4) 풍랑주의보 발표 : 남해동부앞바다(부산앞바다. 거제시동부앞바다) / (5) 풍랑주의보 발표 : 동해남부앞바다(울산앞바다),쉼터,35.54581280483067,129.29350947175718,상아타워@경로당,울산광역시 남구 은월로 22  (옥동),"한파쉼터,무더위쉼터",0.529,전원아파트경로당,"울산광역시 중구 신기길 31  (태화동, 전원타운아파트)","한파쉼터,무더위쉼터",0.554,태화교회(비움새도서관),울산광역시 중구 신기8길 65 (태화교회),"한파쉼터,무더위쉼터",0.665,0.583
2024-08-29 0:00,경북,포항,강풍,주의보,(1) 강풍주의보 발표 : 경상북도(포항. 경주),쉼터,36.05683072506483,129.3672436704408,우현풍림아이원마을쉼터,"경상북도 포항시 북구 우창동로 71 (우현동, 풍림아이원아파트)","한파쉼터,무더위쉼터",0.211,우현시영마을쉼터,"경상북도 포항시 북구 새천년대로 940 (우현동, 우현시영아파트)","한파쉼터,무더위쉼터",0.354,우방신천지마을쉼터,"경상북도 포항시 북구 새천년대로1020번길 12 (두호동, 우방신천지타운)","한파쉼터,무더위쉼터",0.469,0.345
2024-08-29 0:00,경북,경주,강풍,주의보,(1) 강풍주의보 발표 : 경상북도(포항. 경주),쉼터,35.852987198960676,129.24420793904494,알천경로당,경상북도 경주시 초당길43번길 13-8 (동천동),"한파쉼터,무더위쉼터",1.213,숲머리경로당,"경상북도 경주시 숲머리길 130-24, 숲머리경로당 (보문동)","한파쉼터,무더위쉼터",1.461,북군경로당,"경상북도 경주시 북군2길 12-3, 북군경로당 (북군동)","한파쉼터,무더위쉼터",1.659,1.445
2024-08-29 19:50,경북,경주,호우,주의보,(1) 호우주의보 발표 : 경상북도(경주),쉼터,35.852987198960676,129.24420793904494,알천경로당,경상북도 경주시 초당길43번길 13-8 (동천동),"한파쉼터,무더위쉼터",1.213,숲머리경로당,"경상북도 경주시 숲머리길 130-24, 숲머리경로당 (보문동)","한파쉼터,무더위쉼터",1.461,북군경로당,"경상북도 경주시 북군2길 12-3, 북군경로당 (북군동)","한파쉼터,무더위쉼터",1.659,1.445
2024-08-30 10:00,경북,영천,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 문경. 영주. 봉화평지) / (2) 폭염경보 변경 : 경상북도(김천. 예천. 의성),쉼터,35.97957417894737,128.93864650559212,청구2차경로당,"경상북도 영천시 모란1길 18  (야사동, 청구아파트)","한파쉼터,무더위쉼터",0.382,무궁화타운경로당,"경상북도 영천시 충효로 97  (문외동, 무궁화아파트)","한파쉼터,무더위쉼터",0.523,야사주공4차경로당,"경상북도 영천시 충효로 147  (야사동, 야사4주공 임대아파트)","한파쉼터,무더위쉼터",0.551,0.485
2024-08-30 10:00,경북,경산,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 문경. 영주. 봉화평지) / (2) 폭염경보 변경 : 경상북도(김천. 예천. 의성),쉼터,35.83809317929824,128.77767467953217,신대2리경로당,경상북도 경산시 압량읍가일길 32 ,"한파쉼터,무더위쉼터",0.209,압량리경로당,경상북도 경산시 압량읍압량길 69 ,"한파쉼터,무더위쉼터",1.119,갑제경로당,경상북도 경산시 갑제길 5,"한파쉼터,무더위쉼터",1.602,0.977
2024-08-30 10:00,경북,문경,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 문경. 영주. 봉화평지) / (2) 폭염경보 변경 : 경상북도(김천. 예천. 의성),쉼터,36.64508222958115,128.16987595078533,신우노인회,경상북도 문경시 신기동 신기5길 7  (신기동),"한파쉼터,무더위쉼터",0.587,별암리경로당,경상북도 문경시 호계면대학길 5,"한파쉼터,무더위쉼터",1.29,송연경로당,경상북도 문경시 창동 장평길 402  (창동),"한파쉼터,무더위쉼터",1.971,1.282
2024-08-30 10:00,경북,영주,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 문경. 영주. 봉화평지) / (2) 폭염경보 변경 : 경상북도(김천. 예천. 의성),쉼터,36.83364468276423,128.60202526788618,현대아파트경로당,경상북도 영주시 신재로12번길 67 (현대아파트),"한파쉼터,무더위쉼터",0.823,화성리버빌경로당,경상북도 영주시 가흥동 신재로12번길 56  (가흥동),"한파쉼터,무더위쉼터",0.847,마을회관(정자),경상북도 영주시 창진로 195 (창진동),무더위쉼터,0.997,0.889
2024-08-30 10:00,경북,김천,폭염,경보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 문경. 영주. 봉화평지) / (2) 폭염경보 변경 : 경상북도(김천. 예천. 의성),쉼터,36.10763262331343,128.1224276597015,양금동행정복지센터,경상북도 김천시 강변로 178 (황금동),"한파쉼터,무더위쉼터",0.322,동보아파트경로당,경상북도 김천시 양금로 196 (동보수정맨션 부대시설),"한파쉼터,무더위쉼터",0.423,황금경로당,경상북도 김천시 황금동 93-1,한파쉼터,0.629,0.458
2024-08-30 10:00,경북,예천,폭염,경보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 문경. 영주. 봉화평지) / (2) 폭염경보 변경 : 경상북도(김천. 예천. 의성),쉼터,36.65112346785943,128.41837649329074,석정리경로당,경상북도 예천군 예천읍 석정길 193 ,"한파쉼터,무더위쉼터",0.227,지내리경로당,경상북도 예천군 예천읍 지내길 36,"한파쉼터,무더위쉼터",1.006,석정신리경로당,경상북도 예천군 예천읍 석정길 27,"한파쉼터,무더위쉼터",1.134,0.789
2024-08-30 10:00,경북,의성,폭염,경보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 문경. 영주. 봉화평지) / (2) 폭염경보 변경 : 경상북도(김천. 예천. 의성),쉼터,36.362034135348836,128.58151422059802,괴산2리경로당,경상북도 의성군 안평면 봉호로 782 ,"한파쉼터,무더위쉼터",0.395,윈도옥경로당,경상북도 의성군 안평면 도옥1길 46 ,"한파쉼터,무더위쉼터",0.819,마전경로당,경상북도 의성군 안평면 마전길 77 ,"한파쉼터,무더위쉼터",1.125,0.78
2024-08-31 10:00,경북,청송,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(청송),쉼터,36.39551906622951,129.03339484262295,노래2리경로당,경상북도 청송군 안덕면 신노래길 2-29 ,"한파쉼터,무더위쉼터",2.272,금곡2리경로당,경상북도 청송군 청송읍 초막본길 19 ,"한파쉼터,무더위쉼터",3.141,청운리경로당,경상북도 청송군 청송읍 청송로 4638 ,"한파쉼터,무더위쉼터",3.217,2.877
2024-09-02 23:50,경북,포항,호우,주의보,(1) 호우주의보 발표 : 경상북도(포항. 경주),쉼터,36.05683072506483,129.3672436704408,우현풍림아이원마을쉼터,"경상북도 포항시 북구 우창동로 71 (우현동, 풍림아이원아파트)","한파쉼터,무더위쉼터",0.211,우현시영마을쉼터,"경상북도 포항시 북구 새천년대로 940 (우현동, 우현시영아파트)","한파쉼터,무더위쉼터",0.354,우방신천지마을쉼터,"경상북도 포항시 북구 새천년대로1020번길 12 (두호동, 우방신천지타운)","한파쉼터,무더위쉼터",0.469,0.345
2024-09-02 23:50,경북,경주,호우,주의보,(1) 호우주의보 발표 : 경상북도(포항. 경주),쉼터,35.852987198960676,129.24420793904494,알천경로당,경상북도 경주시 초당길43번길 13-8 (동천동),"한파쉼터,무더위쉼터",1.213,숲머리경로당,"경상북도 경주시 숲머리길 130-24, 숲머리경로당 (보문동)","한파쉼터,무더위쉼터",1.461,북군경로당,"경상북도 경주시 북군2길 12-3, 북군경로당 (북군동)","한파쉼터,무더위쉼터",1.659,1.445
2024-09-05 10:00,경남,양산,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(양산. 창원. 김해. 밀양. 의령. 함안. 창녕. 합천),쉼터,35.37652349246512,129.07110839232558,소노마을경로당,경상남도 양산시 상북면 소노2길 6 ,"한파쉼터,무더위쉼터",1.253,내전마을경로당,"경상남도 양산시 상북면 내전길 26 , 내전마을회관","한파쉼터,무더위쉼터",1.636,대석마을경로당,경상남도 양산시 상북면 대석길 18,"한파쉼터,무더위쉼터",1.654,1.514
2024-09-05 10:00,경남,창원,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(양산. 창원. 김해. 밀양. 의령. 함안. 창녕. 합천),쉼터,35.21097376054174,128.62196691554175,신촌경로당,경상남도 창원시 성산구 양곡길 53 (신촌동),"한파쉼터,무더위쉼터",0.764,동성빌라2차경로당,경상남도 창원시 성산구 신촌로 43,"한파쉼터,무더위쉼터",0.782,웅남동행정복지센터,경상남도 창원시 성산구 신촌로 50,"한파쉼터,무더위쉼터",0.788,0.778
2024-09-05 10:00,경남,김해,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(양산. 창원. 김해. 밀양. 의령. 함안. 창녕. 합천),쉼터,35.26033942661386,128.8360406609901,대리경로당,경상남도 김해시 주촌면 서부로1701번안길 142-186 ,"한파쉼터,무더위쉼터",0.897,국계마을경로당,경상남도 김해시 주촌면서부로1701번길 159,"한파쉼터,무더위쉼터",1.05,석칠마을경로당,경상남도 김해시 주촌면서부로1701번안길 183-42,"한파쉼터,무더위쉼터",1.192,1.046
2024-09-05 10:00,경남,밀양,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(양산. 창원. 김해. 밀양. 의령. 함안. 창녕. 합천),쉼터,35.480831454937345,128.76002969573935,용두경로당,"경상남도 밀양시 가곡15안길 9 (가곡동, 성원센트레빌B동)",무더위쉼터,0.248,옥합경로당,경상남도 밀양시 밀여중서길 5 (삼문동),"한파쉼터,무더위쉼터",0.299,유한강변타운경로당,"경상남도 밀양시 삼문강변로 60 (삼문동, 유한강변타운)","한파쉼터,무더위쉼터",0.373,0.306
2024-09-05 10:00,경남,의령,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(양산. 창원. 김해. 밀양. 의령. 함안. 창녕. 합천),쉼터,35.390629095818184,128.27751184318183,상용마을회관,"경상남도 의령군 용덕면 용암로7길 16 , 상용마을회관","한파쉼터,무더위쉼터",0.399,구오목회관,"경상남도 의령군 유곡면 용암로8길 18 , 구오목회관","한파쉼터,무더위쉼터",0.867,하용마을회관,경상남도 의령군 용덕면 용암로6길 26 ,"한파쉼터,무더위쉼터",0.994,0.753
2024-09-05 10:00,경남,함안,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(양산. 창원. 김해. 밀양. 의령. 함안. 창녕. 합천),쉼터,35.29891735035398,128.4363801619469,어연마을회관(산인면),경상남도 함안군 산인면 부봉2길 7 ,"한파쉼터,무더위쉼터",0.574,부봉마을회관,"경상남도 함안군 산인면 부봉3길 5 , 부봉경로당","한파쉼터,무더위쉼터",0.659,구일마을회관,"경상남도 함안군 산인면 부봉1길 119 , 구일동새마을회","한파쉼터,무더위쉼터",0.736,0.656
2024-09-05 10:00,경남,창녕,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(양산. 창원. 김해. 밀양. 의령. 함안. 창녕. 합천),쉼터,35.50251724917275,128.4834907272506,초곡부녀경로당,경상남도 창녕군 장마면 초곡1길 16 ,"한파쉼터,무더위쉼터",0.73,어도마을회관,경상남도 창녕군 창녕읍 환곡어도로 54 ,"한파쉼터,무더위쉼터",1.1,화전회관,경상남도 창녕군 창녕읍 섬마길 68 ,"한파쉼터,무더위쉼터",1.162,0.997
2024-09-05 10:00,경남,합천,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(양산. 창원. 김해. 밀양. 의령. 함안. 창녕. 합천),쉼터,35.56938011793624,128.16082301006713,옥산동경로당,경상남도 합천군 합천읍 충효로 106-8 ,"한파쉼터,무더위쉼터",0.155,영창마을경로회관,경상남도 합천군 합천읍영창1길 9,"한파쉼터,무더위쉼터",0.188,영창야외쉼터,경상남도 합천군 합천읍 영창1길 9,무더위쉼터,0.189,0.177
2024-09-05 14:00,부산,부산,폭염,주의보,(1) 폭염주의보 발표 : 부산(부산동부). 울산(울산서부),쉼터,35.17834760316723,129.06805417690035,거제3동경로회관,부산광역시 연제구 거제대로74번길 71,"한파쉼터,무더위쉼터",0.163,해맞이경로당,"부산광역시 연제구 해맞이로43번길 36 , 해맞이경로당 (거제동)","한파쉼터,무더위쉼터",0.174,해맞이작은도서관,부산광역시 연제구 해맞이로43번길 36 (해맞이경로당),"한파쉼터,무더위쉼터",0.177,0.172
2024-09-05 14:00,울산,울산,폭염,주의보,(1) 폭염주의보 발표 : 부산(부산동부). 울산(울산서부),쉼터,35.54581280483067,129.29350947175718,상아타워@경로당,울산광역시 남구 은월로 22  (옥동),"한파쉼터,무더위쉼터",0.529,전원아파트경로당,"울산광역시 중구 신기길 31  (태화동, 전원타운아파트)","한파쉼터,무더위쉼터",0.554,태화교회(비움새도서관),울산광역시 중구 신기8길 65 (태화교회),"한파쉼터,무더위쉼터",0.665,0.583
2024-09-06 10:00,경남,진주,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(진주. 산청. 함양). 부산(부산중부. 부산서부),쉼터,35.188251242158955,128.12604152609728,하대경로당,경상남도 진주시 모덕로294번길 11-3 (하대동),"한파쉼터,무더위쉼터",0.033,한보타워맨션경로당,경상남도 진주시 모덕로306번길 2,"한파쉼터,무더위쉼터",0.087,진주원예농협도동지점,경상남도 진주시 모덕로306번길 8,"한파쉼터,무더위쉼터",0.101,0.074
2024-09-06 10:00,경남,산청,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(진주. 산청. 함양). 부산(부산중부. 부산서부),쉼터,35.372115948271954,127.91269876798867,신기경로당,경상남도 산청군 산청읍 산청대로1286번길 15 ,"한파쉼터,무더위쉼터",0.138,심거마을회관,경상남도 산청군 신안면 산청대로1212번길 42-11,"한파쉼터,무더위쉼터",0.833,풍현장애인복지시설,경상남도 산청군 산청읍 산청대로1381번길 17 (성심원),"한파쉼터,무더위쉼터",0.969,0.647
2024-09-06 10:00,경남,함양,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(진주. 산청. 함양). 부산(부산중부. 부산서부),쉼터,35.55014292565905,127.73342318084359,삼천경로당(삼천마을회관),경상남도 함양군 함양읍 삼천길 18 ,"한파쉼터,무더위쉼터",1.211,후동마을회관(후동경로당),경상남도 함양군 함양읍 후동길 51-1,"한파쉼터,무더위쉼터",1.385,"정취마을회관(정취경로당,노모당)",경상남도 함양군 지곡면 정취길 63 ,"한파쉼터,무더위쉼터",1.446,1.347
2024-09-06 10:00,부산,부산,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(진주. 산청. 함양). 부산(부산중부. 부산서부),쉼터,35.17834760316723,129.06805417690035,거제3동경로회관,부산광역시 연제구 거제대로74번길 71,"한파쉼터,무더위쉼터",0.163,해맞이경로당,"부산광역시 연제구 해맞이로43번길 36 , 해맞이경로당 (거제동)","한파쉼터,무더위쉼터",0.174,해맞이작은도서관,부산광역시 연제구 해맞이로43번길 36 (해맞이경로당),"한파쉼터,무더위쉼터",0.177,0.172
2024-09-06 14:00,경남,통영,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(통영. 사천),쉼터,34.83727299823692,128.39852766694216,한실경로당,경상남도 통영시 평인일주로 34 (인평동),"한파쉼터,무더위쉼터",0.291,도천동주민센터(본동),경상남도 통영시 평인일주로 36,"한파쉼터,무더위쉼터",0.302,태평경로당,경상남도 통영시 천대국치길 207 (인평동),"한파쉼터,무더위쉼터",0.531,0.375
2024-09-06 14:00,경남,사천,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(통영. 사천),쉼터,35.02462093206897,128.0565141768473,용정경로당,경상남도 사천시 용현면 용정길 134-5,"한파쉼터,무더위쉼터",0.191,온정경로당,"경상남도 사천시 용현면 온정2길 65 , 온정새마을회관","한파쉼터,무더위쉼터",0.317,장송경로당,"경상남도 사천시 용현면 장송2길 35 , 장송마을회관","한파쉼터,무더위쉼터",1.045,0.518
2024-09-08 10:00,경북,구미,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(구미. 고령. 김천. 상주. 예천. 안동. 의성). 대구(군위 제외),쉼터,36.16309678236674,128.35121609957358,문성1마을회관,경상북도 구미시 고아읍들성로11길 28,"한파쉼터,무더위쉼터",0.321,문성3마을회관,경상북도 구미시 고아읍문성12길 15-9,"한파쉼터,무더위쉼터",0.348,문성14리경로당,경상북도 구미시 고아읍 당산로1길 9 (구미문성태완노블리안아파트),한파쉼터,0.445,0.371
2024-09-08 10:00,경북,고령,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(구미. 고령. 김천. 상주. 예천. 안동. 의성). 대구(군위 제외),쉼터,35.73806503095833,128.30810500541668,사부2리경로당,경상북도 고령군 성산면도룡길 51 ,"한파쉼터,무더위쉼터",0.454,사부1리경로당,경상북도 고령군 성산면 사부길 47 ,"한파쉼터,무더위쉼터",1.047,양전2리경로당,경상북도 고령군 개진면 내동길 34-15 ,"한파쉼터,무더위쉼터",1.114,0.872
2024-09-08 10:00,경북,김천,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(구미. 고령. 김천. 상주. 예천. 안동. 의성). 대구(군위 제외),쉼터,36.10763262331343,128.1224276597015,양금동행정복지센터,경상북도 김천시 강변로 178 (황금동),"한파쉼터,무더위쉼터",0.322,동보아파트경로당,경상북도 김천시 양금로 196 (동보수정맨션 부대시설),"한파쉼터,무더위쉼터",0.423,황금경로당,경상북도 김천시 황금동 93-1,한파쉼터,0.629,0.458
2024-09-08 10:00,경북,상주,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(구미. 고령. 김천. 상주. 예천. 안동. 의성). 대구(군위 제외),쉼터,36.41090762056911,128.09995967276424,남장마을회관,경상북도 상주시 남장5길 1  (남장동),"한파쉼터,무더위쉼터",1.485,신촌2리마을회관,경상북도 상주시 내서면신촌1길 77,"한파쉼터,무더위쉼터",2.201,내서면행정복지센터,경상북도 상주시 내서면 신촌2길 10-5,"한파쉼터,무더위쉼터",2.953,2.213
2024-09-08 10:00,경북,예천,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(구미. 고령. 김천. 상주. 예천. 안동. 의성). 대구(군위 제외),쉼터,36.65112346785943,128.41837649329074,석정리경로당,경상북도 예천군 예천읍 석정길 193 ,"한파쉼터,무더위쉼터",0.227,지내리경로당,경상북도 예천군 예천읍 지내길 36,"한파쉼터,무더위쉼터",1.006,석정신리경로당,경상북도 예천군 예천읍 석정길 27,"한파쉼터,무더위쉼터",1.134,0.789
2024-09-08 10:00,경북,안동,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(구미. 고령. 김천. 상주. 예천. 안동. 의성). 대구(군위 제외),쉼터,36.580787246126256,128.73916756226686,성도아파트경로당,"경상북도 안동시 퇴계로 282-6 (안막동, 성도아파트)","한파쉼터,무더위쉼터",0.389,청머리경로당,경상북도 안동시 상아길 112 (상아동),"한파쉼터,무더위쉼터",0.416,안막경로당,경상북도 안동시 사명당길 12,"한파쉼터,무더위쉼터",0.544,0.45
2024-09-08 10:00,경북,의성,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(구미. 고령. 김천. 상주. 예천. 안동. 의성). 대구(군위 제외),쉼터,36.362034135348836,128.58151422059802,괴산2리경로당,경상북도 의성군 안평면 봉호로 782 ,"한파쉼터,무더위쉼터",0.395,윈도옥경로당,경상북도 의성군 안평면 도옥1길 46 ,"한파쉼터,무더위쉼터",0.819,마전경로당,경상북도 의성군 안평면 마전길 77 ,"한파쉼터,무더위쉼터",1.125,0.78
2024-09-08 10:00,경북,군위,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(구미. 고령. 김천. 상주. 예천. 안동. 의성). 대구(군위 제외),쉼터,36.245187447773766,128.78374589041132,금천2리경로당,경상북도 의성군 춘산면 금천2길 30 ,"한파쉼터,무더위쉼터",1.079,빙계1리경로당,경상북도 의성군 춘산면 금성현서로 1071 ,"한파쉼터,무더위쉼터",1.1,빙계1리부녀경로당,경상북도 의성군 춘산면 금성현서로 1074-14 ,"한파쉼터,무더위쉼터",1.23,1.136
2024-09-08 10:00,대구,대구,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(구미. 고령. 김천. 상주. 예천. 안동. 의성). 대구(군위 제외),쉼터,35.89150525701392,128.57813805333654,노원동행정복지센터,대구광역시 북구 노원로10길 166 (노원동행정복지센터),무더위쉼터,0.225,노원동주민자치센터,대구광역시 북구 노원로10길 166 (노원동행정복지센터),무더위쉼터,0.225,노원동행정복지센터,대구광역시 북구 노원로10길 166 (노원동 행정복지센터),한파쉼터,0.228,0.226
2024-09-08 16:00,경북,영천,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 청도. 성주. 칠곡). 대구(군위),쉼터,35.97957417894737,128.93864650559212,청구2차경로당,"경상북도 영천시 모란1길 18  (야사동, 청구아파트)","한파쉼터,무더위쉼터",0.382,무궁화타운경로당,"경상북도 영천시 충효로 97  (문외동, 무궁화아파트)","한파쉼터,무더위쉼터",0.523,야사주공4차경로당,"경상북도 영천시 충효로 147  (야사동, 야사4주공 임대아파트)","한파쉼터,무더위쉼터",0.551,0.485
2024-09-08 16:00,경북,경산,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 청도. 성주. 칠곡). 대구(군위),쉼터,35.83809317929824,128.77767467953217,신대2리경로당,경상북도 경산시 압량읍가일길 32 ,"한파쉼터,무더위쉼터",0.209,압량리경로당,경상북도 경산시 압량읍압량길 69 ,"한파쉼터,무더위쉼터",1.119,갑제경로당,경상북도 경산시 갑제길 5,"한파쉼터,무더위쉼터",1.602,0.977
2024-09-08 16:00,경북,청도,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 청도. 성주. 칠곡). 대구(군위),쉼터,35.665808004897954,128.74259687317786,진라1리,경상북도 청도군 화양읍 진라길 11 ,"한파쉼터,무더위쉼터",0.504,용산(청도),경상북도 청도군 청도읍 덕암길 6 ,"한파쉼터,무더위쉼터",0.539,안송읍,경상북도 청도군 청도읍 안송읍길 112 ,"한파쉼터,무더위쉼터",0.626,0.557
2024-09-08 16:00,경북,성주,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 청도. 성주. 칠곡). 대구(군위),쉼터,35.91132265034843,128.26132423867597,대흥1리마을회관,"경상북도 성주군 성주읍 대흥1길 16 , 대흥1리회관","한파쉼터,무더위쉼터",0.579,대흥2리마을회관,"경상북도 성주군 성주읍 대흥길 51 , 대흥2리마을회관","한파쉼터,무더위쉼터",0.811,대황1리마을회관,"경상북도 성주군 성주읍 대황1길 100 , 대황1리회관","한파쉼터,무더위쉼터",0.899,0.763
2024-09-08 16:00,경북,칠곡,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 청도. 성주. 칠곡). 대구(군위),쉼터,36.01579794713356,128.43075017654724,아곡리박실경로당,경상북도 칠곡군 왜관읍 아곡3길 28,"한파쉼터,무더위쉼터",0.197,반계경로당,경상북도 칠곡군 석적읍 반계2길 23,"한파쉼터,무더위쉼터",0.906,아곡리경로당,경상북도 칠곡군 왜관읍 석전로 271-1,"한파쉼터,무더위쉼터",1.115,0.739
2024-09-08 16:00,경북,군위,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 청도. 성주. 칠곡). 대구(군위),쉼터,36.245187447773766,128.78374589041132,금천2리경로당,경상북도 의성군 춘산면 금천2길 30 ,"한파쉼터,무더위쉼터",1.079,빙계1리경로당,경상북도 의성군 춘산면 금성현서로 1071 ,"한파쉼터,무더위쉼터",1.1,빙계1리부녀경로당,경상북도 의성군 춘산면 금성현서로 1074-14 ,"한파쉼터,무더위쉼터",1.23,1.136
2024-09-08 16:00,대구,대구,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(영천. 경산. 청도. 성주. 칠곡). 대구(군위),쉼터,35.89150525701392,128.57813805333654,노원동행정복지센터,대구광역시 북구 노원로10길 166 (노원동행정복지센터),무더위쉼터,0.225,노원동주민자치센터,대구광역시 북구 노원로10길 166 (노원동행정복지센터),무더위쉼터,0.225,노원동행정복지센터,대구광역시 북구 노원로10길 166 (노원동 행정복지센터),한파쉼터,0.228,0.226
2024-09-08 16:00,경남,고성,폭염,주의보,(1) 폭염주의보 발표 : 경상남도(고성) / (2) 폭염경보 변경 : 경상남도(의령. 진주),쉼터,35.01379778891827,128.2970755487981,대흥경로당,경상남도 고성군 대가면대가로 447,"한파쉼터,무더위쉼터",0.165,유흥경로당,경상남도 고성군 대가면유흥2길 50-11,"한파쉼터,무더위쉼터",0.166,유흥마을,경상남도 고성군 대가면 유흥2길 50-11,무더위쉼터,0.167,0.166
2024-09-08 16:00,경남,의령,폭염,경보,(1) 폭염주의보 발표 : 경상남도(고성) / (2) 폭염경보 변경 : 경상남도(의령. 진주),쉼터,35.390629095818184,128.27751184318183,상용마을회관,"경상남도 의령군 용덕면 용암로7길 16 , 상용마을회관","한파쉼터,무더위쉼터",0.399,구오목회관,"경상남도 의령군 유곡면 용암로8길 18 , 구오목회관","한파쉼터,무더위쉼터",0.867,하용마을회관,경상남도 의령군 용덕면 용암로6길 26 ,"한파쉼터,무더위쉼터",0.994,0.753
2024-09-08 16:00,경남,진주,폭염,경보,(1) 폭염주의보 발표 : 경상남도(고성) / (2) 폭염경보 변경 : 경상남도(의령. 진주),쉼터,35.188251242158955,128.12604152609728,하대경로당,경상남도 진주시 모덕로294번길 11-3 (하대동),"한파쉼터,무더위쉼터",0.033,한보타워맨션경로당,경상남도 진주시 모덕로306번길 2,"한파쉼터,무더위쉼터",0.087,진주원예농협도동지점,경상남도 진주시 모덕로306번길 8,"한파쉼터,무더위쉼터",0.101,0.074
2024-09-09 16:00,경북,문경,폭염,주의보,(1) 폭염주의보 발표 : 경상북도(문경. 영주. 청송. 봉화평지),쉼터,36.64508222958115,128.16987595078533,신우노인회,경상북도 문경시 신기동 신기5길 7  (신기동),"한파쉼터,무더위쉼터",0.587,별암리경로당,경상북도 문경시 호계면대학길 5,"한파쉼터,무더위쉼터",1.29,송연경로당,경상북도 문경시 창동 장평길 402  (창동),"한파쉼터,무더위쉼터",1.971,1.282
